GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC01_EST_VC13,HC01_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC01_EST_VC31,HC01_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC01_EST_VC38,HC01_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC01_EST_VC45,HC01_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC01_EST_VC54,HC01_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC01_EST_VC60,HC01_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC01_EST_VC62,HC01_MOE_VC62,HC01_EST_VC63,HC01_MOE_VC63,HC01_EST_VC64,HC01_MOE_VC64,HC01_EST_VC65,HC01_MOE_VC65,HC01_EST_VC66,HC01_MOE_VC66,HC01_EST_VC67,HC01_MOE_VC67,HC01_EST_VC68,HC01_MOE_VC68,HC01_EST_VC69,HC01_MOE_VC69,HC01_EST_VC70,HC01_MOE_VC70,HC01_EST_VC71,HC01_MOE_VC71,HC01_EST_VC72,HC01_MOE_VC72,HC01_EST_VC73,HC01_MOE_VC73,HC01_EST_VC74,HC01_MOE_VC74,HC01_EST_VC77,HC01_MOE_VC77,HC01_EST_VC78,HC01_MOE_VC78,HC01_EST_VC79,HC01_MOE_VC79,HC01_EST_VC80,HC01_MOE_VC80,HC01_EST_VC81,HC01_MOE_VC81,HC01_EST_VC84,HC01_MOE_VC84
Id,Id2,Geography,Owner-occupied housing units with a mortgage; Estimate; Owner-occupied housing units with a mortgage,Owner-occupied housing units with a mortgage; Margin of Error; Owner-occupied housing units with a mortgage,"Owner-occupied housing units with a mortgage; Estimate; VALUE - Less than $50,000","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - Less than $50,000","Owner-occupied housing units with a mortgage; Estimate; VALUE - $50,000 to $99,999","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - $50,000 to $99,999","Owner-occupied housing units with a mortgage; Estimate; VALUE - $100,000 to $149,999","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - $100,000 to $149,999","Owner-occupied housing units with a mortgage; Estimate; VALUE - $150,000 to $199,999","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - $150,000 to $199,999","Owner-occupied housing units with a mortgage; Estimate; VALUE - $200,000 to $299,999","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - $200,000 to $299,999","Owner-occupied housing units with a mortgage; Estimate; VALUE - $300,000 to $499,999","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - $300,000 to $499,999","Owner-occupied housing units with a mortgage; Estimate; VALUE - $500,000 or more","Owner-occupied housing units with a mortgage; Margin of Error; VALUE - $500,000 or more",Owner-occupied housing units with a mortgage; Estimate; VALUE - Median (dollars),Owner-occupied housing units with a mortgage; Margin of Error; VALUE - Median (dollars),"Owner-occupied housing units with a mortgage; Estimate; MORTGAGE STATUS - With either a second mortgage, or home equity loan, but not both","Owner-occupied housing units with a mortgage; Margin of Error; MORTGAGE STATUS - With either a second mortgage, or home equity loan, but not both","Owner-occupied housing units with a mortgage; Estimate; MORTGAGE STATUS - With either a second mortgage, or home equity loan, but not both - Second mortgage only","Owner-occupied housing units with a mortgage; Margin of Error; MORTGAGE STATUS - With either a second mortgage, or home equity loan, but not both - Second mortgage only","Owner-occupied housing units with a mortgage; Estimate; MORTGAGE STATUS - With either a second mortgage, or home equity loan, but not both - Home equity loan only","Owner-occupied housing units with a mortgage; Margin of Error; MORTGAGE STATUS - With either a second mortgage, or home equity loan, but not both - Home equity loan only",Owner-occupied housing units with a mortgage; Estimate; MORTGAGE STATUS - Both second mortgage and home equity loan,Owner-occupied housing units with a mortgage; Margin of Error; MORTGAGE STATUS - Both second mortgage and home equity loan,Owner-occupied housing units with a mortgage; Estimate; MORTGAGE STATUS - No second mortgage and no home equity loan,Owner-occupied housing units with a mortgage; Margin of Error; MORTGAGE STATUS - No second mortgage and no home equity loan,"Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Less than $10,000","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Less than $10,000","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $10,000 to $24,999","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $10,000 to $24,999","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $25,000 to $34,999","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $25,000 to $34,999","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $35,000 to $49,999","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $35,000 to $49,999","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $50,000 to $74,999","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $50,000 to $74,999","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $75,000 to $99,999","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $75,000 to $99,999","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999","Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - $150,000 or more",Owner-occupied housing units with a mortgage; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Median household income (dollars),Owner-occupied housing units with a mortgage; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Median household income (dollars),Owner-occupied housing units with a mortgage; Estimate; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 2.0,Owner-occupied housing units with a mortgage; Margin of Error; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 2.0,Owner-occupied housing units with a mortgage; Estimate; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 2.0 to 2.9,Owner-occupied housing units with a mortgage; Margin of Error; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 2.0 to 2.9,Owner-occupied housing units with a mortgage; Estimate; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 3.0 to 3.9,Owner-occupied housing units with a mortgage; Margin of Error; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 3.0 to 3.9,Owner-occupied housing units with a mortgage; Estimate; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 4.0 or more,Owner-occupied housing units with a mortgage; Margin of Error; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 4.0 or more,Owner-occupied housing units with a mortgage; Estimate; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Not computed,Owner-occupied housing units with a mortgage; Margin of Error; RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Not computed,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - Less than $200,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - Less than $200,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $200 to $299,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $200 to $299,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $300 to $399,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $300 to $399,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $400 to $499,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $400 to $499,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $500 to $599,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $500 to $599,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $600 to $699,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $600 to $699,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $700 to $799,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $700 to $799,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $800 to $899,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $800 to $899,Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $900 to $999,Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $900 to $999,"Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $1,000 to $1,249","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $1,000 to $1,249","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $1,250 to $1,499","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $1,250 to $1,499","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $1,500 to $1,999","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $1,500 to $1,999","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - $2,000 or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - $2,000 or more",Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS - Median (dollars),Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS - Median (dollars),"Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000 - Less than 20 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000 - Less than 20 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000 - 30 percent or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than $20,000 - 30 percent or more","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - Less than 20 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - Less than 20 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - 30 percent or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - 30 percent or more","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - Less than 20 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - Less than 20 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - 30 percent or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - 30 percent or more","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - Less than 20 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - Less than 20 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - 20 to 29 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - 30 percent or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - 30 percent or more","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - Less than 20 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - Less than 20 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - 20 to 29 percent","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - 20 to 29 percent","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - 30 percent or more","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - 30 percent or more","Owner-occupied housing units with a mortgage; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - Zero or negative income","Owner-occupied housing units with a mortgage; Margin of Error; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - Zero or negative income",Owner-occupied housing units with a mortgage; Estimate; REAL ESTATE TAXES - Less than $800,Owner-occupied housing units with a mortgage; Margin of Error; REAL ESTATE TAXES - Less than $800,"Owner-occupied housing units with a mortgage; Estimate; REAL ESTATE TAXES - $800 to $1,499","Owner-occupied housing units with a mortgage; Margin of Error; REAL ESTATE TAXES - $800 to $1,499","Owner-occupied housing units with a mortgage; Estimate; REAL ESTATE TAXES - $1,500 or more","Owner-occupied housing units with a mortgage; Margin of Error; REAL ESTATE TAXES - $1,500 or more",Owner-occupied housing units with a mortgage; Estimate; REAL ESTATE TAXES - No real estate taxes paid,Owner-occupied housing units with a mortgage; Margin of Error; REAL ESTATE TAXES - No real estate taxes paid,Owner-occupied housing units with a mortgage; Estimate; REAL ESTATE TAXES - Median (dollars),Owner-occupied housing units with a mortgage; Margin of Error; REAL ESTATE TAXES - Median (dollars),Owner-occupied housing units with a mortgage; Estimate; PERCENT IMPUTED - Mortgage status,Owner-occupied housing units with a mortgage; Margin of Error; PERCENT IMPUTED - Mortgage status
9600000US1701384,1701384,"Illini West High School District 307, Illinois",1379,107,15.3,3.1,46.6,5.0,16.8,4.3,5.1,2.2,12.9,3.7,2.5,2.0,0.8,0.8,82700,6359,10.3,3.6,4.6,2.6,5.7,2.3,0.1,0.3,89.6,3.5,2.0,1.3,8.3,2.9,10.2,3.0,19.7,4.3,28.0,5.0,17.6,4.1,10.6,3.5,3.6,2.6,58594,6672,68.6,5.4,13.9,4.1,5.4,2.3,12.0,4.0,0.1,0.2,0.0,2.1,0.3,0.4,2.5,1.7,4.4,2.0,5.9,2.5,8.0,3.4,9.3,2.7,13.3,3.8,12.8,3.8,17.8,4.1,11.1,4.0,7.0,2.5,7.7,3.2,950,42,6.7,2.6,0.0,2.1,0.7,0.9,6.0,2.6,13.7,3.8,1.3,1.4,3.5,1.8,8.9,3.5,19.7,4.3,3.0,1.5,7.5,2.7,9.1,3.2,28.0,5.0,15.7,4.6,10.7,3.6,1.6,1.7,31.8,5.4,26.6,5.1,4.6,1.9,0.7,0.7,0.1,0.2,17.1,4.8,28.1,4.9,53.7,6.0,1.1,0.9,1610,151,42.0,(X)
9600000US1703780,1703780,"Anna Jonesboro Community High School District 81, Illinois",1486,166,13.6,5.0,41.4,8.7,9.6,3.3,14.7,5.3,14.7,5.6,5.7,3.3,0.4,0.5,93800,8459,14.9,4.6,4.0,2.4,10.8,4.3,0.0,2.0,85.1,4.6,1.3,1.1,6.5,3.1,3.5,2.1,15.9,4.8,26.9,5.9,20.2,5.5,16.4,5.3,9.3,4.6,70612,5054,65.4,6.8,20.8,6.0,5.5,3.1,8.3,3.4,0.0,2.0,0.0,2.0,0.0,2.0,0.3,0.4,0.5,0.5,3.6,2.1,8.1,3.4,13.2,6.1,12.8,4.6,10.2,4.0,11.6,3.5,19.9,5.7,11.8,4.0,8.0,4.1,1026,124,6.3,2.7,0.0,2.0,0.0,2.0,6.3,2.7,5.0,2.8,0.3,0.3,2.8,2.5,2.0,1.4,15.9,4.8,2.2,1.9,9.8,4.7,3.8,1.9,26.9,5.9,15.5,4.5,8.7,3.5,2.6,2.8,45.9,6.5,35.7,6.0,8.7,3.8,1.5,1.1,0.0,2.0,26.7,5.8,23.4,6.4,48.6,6.6,1.3,1.7,1481,208,41.9,(X)
9600000US1703870,1703870,"Antioch Community High School District 117, Illinois",10695,348,1.1,0.6,1.9,0.7,6.4,1.4,20.2,2.5,42.2,3.1,23.8,2.5,4.5,1.0,241000,4761,29.0,2.7,4.8,1.3,24.2,2.4,0.9,0.6,70.2,2.7,1.4,0.7,3.0,1.0,2.8,0.8,7.1,1.3,12.9,1.9,19.9,2.4,32.5,2.4,20.3,2.3,102205,3352,36.9,2.6,32.1,2.4,12.3,1.7,18.4,2.4,0.3,0.2,0.0,0.3,0.0,0.3,0.0,0.3,0.4,0.3,0.2,0.3,0.5,0.3,0.7,0.5,1.1,0.5,0.8,0.4,4.2,1.2,10.5,1.7,24.1,2.1,57.6,2.4,2163,48,2.7,1.0,0.0,0.3,0.0,0.3,2.7,1.0,4.3,1.1,0.0,0.3,0.1,0.1,4.2,1.1,7.1,1.3,0.0,0.3,0.7,0.4,6.5,1.2,12.9,1.9,0.5,0.4,2.4,0.9,10.0,1.7,72.7,2.4,29.4,2.5,29.2,2.8,14.2,2.2,0.3,0.2,1.2,0.7,1.0,0.5,97.8,0.9,0.1,0.1,6632,120,32.2,(X)
9600000US1704020,1704020,"Argo Community High School District 217, Illinois",5789,411,3.3,1.2,3.3,1.4,14.4,3.2,23.6,4.3,36.2,4.1,18.1,3.5,1.2,1.1,212100,10388,18.7,3.3,3.5,1.7,15.2,3.1,0.4,0.3,80.9,3.3,0.8,0.6,9.7,2.8,7.7,2.1,11.3,3.0,24.7,3.5,21.3,4.0,17.3,2.8,7.2,2.4,69138,5275,28.3,3.7,20.0,3.4,19.8,3.4,31.7,3.8,0.2,0.2,0.0,0.5,0.0,0.5,0.2,0.4,0.2,0.3,0.0,0.5,0.6,0.6,1.3,1.0,1.6,0.9,3.0,1.4,7.5,2.3,11.3,2.9,34.1,3.8,40.3,4.0,1855,66,6.7,2.0,0.0,0.5,0.0,0.5,6.7,2.0,11.3,2.5,0.0,0.5,0.0,0.5,11.3,2.5,11.3,3.0,0.0,0.5,0.6,0.7,10.7,2.9,24.7,3.5,1.2,0.7,6.1,1.9,17.4,2.9,45.8,4.2,19.5,3.9,18.8,3.3,7.5,2.6,0.2,0.2,0.8,0.6,2.0,1.4,94.1,1.7,3.0,1.1,4621,138,37.5,(X)
9600000US1704170,1704170,"Township High School District 214, Illinois",48602,1013,2.0,0.4,5.1,0.8,8.9,0.9,11.0,1.1,26.1,1.5,36.4,1.4,10.6,0.8,288600,4752,26.7,1.4,4.9,0.7,21.9,1.2,1.1,0.3,72.2,1.4,1.5,0.4,4.9,0.7,5.7,0.8,10.1,1.0,17.7,1.2,17.3,1.1,23.7,1.2,19.1,1.1,89732,2528,23.8,1.1,28.3,1.2,16.5,1.1,31.0,1.5,0.5,0.3,0.0,0.1,0.0,0.1,0.2,0.1,0.4,0.2,0.4,0.2,0.9,0.3,1.0,0.3,1.4,0.4,2.3,0.4,8.4,0.7,10.9,0.8,23.0,1.3,51.3,1.3,2029,30,3.7,0.6,0.0,0.1,0.0,0.1,3.6,0.6,8.0,0.9,0.1,0.1,0.3,0.2,7.6,0.9,10.1,1.0,0.4,0.2,1.2,0.3,8.5,0.9,17.7,1.2,1.2,0.4,4.5,0.5,12.0,1.0,60.1,1.5,25.0,1.3,22.8,1.4,12.3,1.1,0.5,0.3,1.9,0.4,4.3,0.8,93.0,0.9,0.8,0.3,5362,89,35.7,(X)
